GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "16000","Idaho",7,SAGDP6N,1,"...","All industry total ","Thousands of dollars",2066226,2173383,2306345,2434912,2424319,2630341,2851312,3137380,3264046,3381432,3471420,3416127,3305511,3359258,3520148,3648924,3878948,4092116,4168299,4486144,4793265,5111964,5413373,5766269,6437681,6861624
 "16000","Idaho",7,SAGDP6N,2,"..."," Private industries ","Thousands of dollars",2061711,2168593,2301271,2429889,2405574,2624610,2844778,3129521,3255694,3372153,3460851,3406685,3297609,3349927,3510065,3638744,3868201,4081039,4158226,4475908,4782154,5099503,5400449,5751200,6421958,6845222
 "16000","Idaho",7,SAGDP6N,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",78667,76240,80589,81192,77347,83209,81908,80887,84164,92493,112599,113317,103372,107463,113269,112147,120436,130648,125901,119634,130137,132981,137616,145263,155091,173948
 "16000","Idaho",7,SAGDP6N,4,"111-112","   Farms ","Thousands of dollars",63691,61242,63829,64768,61812,67471,64620,63298,65215,72135,88929,87039,84267,84730,87999,88711,94881,105589,101911,96227,103161,102353,106733,113094,117748,130696
 "16000","Idaho",7,SAGDP6N,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",14976,14998,16760,16425,15535,15738,17288,17589,18949,20357,23670,26278,19105,22733,25270,23436,25555,25058,23990,23407,26976,30628,30883,32169,37343,43252
 "16000","Idaho",7,SAGDP6N,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",16491,17033,17237,17634,12815,12534,14575,16249,18158,20922,23856,29935,22852,26231,30533,34570,35471,36830,34990,38737,39566,36339,39493,44667,52448,59070
 "16000","Idaho",7,SAGDP6N,7,"211","   Oil and gas extraction ","Thousands of dollars",0,0,71,172,229,590,678,1179,1549,1745,2141,7442,3253,3329,3126,3760,3099,4942,5596,4612,6313,3572,1346,1095,1510,2483
 "16000","Idaho",7,SAGDP6N,8,"212","   Mining (except oil and gas) ","Thousands of dollars",16117,16593,16702,16976,12286,11596,13497,14577,16048,18378,20639,21130,18470,21164,25293,28231,29634,28713,25783,30504,31142,30438,36055,40894,47686,53262
 "16000","Idaho",7,SAGDP6N,9,"213","   Support activities for mining ","Thousands of dollars",374,440,463,486,301,348,401,492,561,799,1075,1363,1128,1738,2114,2579,2738,3174,3610,3620,2111,2328,2092,2679,3252,3324
 "16000","Idaho",7,SAGDP6N,10,"22","  Utilities ","Thousands of dollars",65582,69044,73147,77211,72096,93021,83138,101817,91172,113860,103499,102334,111007,147352,159559,168542,172222,184679,206284,202766,216622,224021,232690,244046,239729,260278
 "16000","Idaho",7,SAGDP6N,11,"23","  Construction ","Thousands of dollars",20668,23182,25592,26943,27202,28934,31075,36923,42991,43291,39607,32747,29891,28502,27492,30166,33049,35082,38337,41757,45634,48513,53832,59674,68230,73434
 "16000","Idaho",7,SAGDP6N,12,"31-33","  Manufacturing ","Thousands of dollars",100282,110986,124361,140526,138494,143216,152136,162292,164609,172938,159952,160047,170887,168007,184347,194349,231530,254566,258538,249183,289115,290641,298850,297981,291616,312967
 "16000","Idaho",7,SAGDP6N,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",56279,64169,75585,91141,86226,91993,97684,104623,107352,111639,99967,96765,96451,94179,97672,100489,123273,143365,138110,125878,152757,156610,159718,159633,153447,166289
 "16000","Idaho",7,SAGDP6N,14,"321","    Wood product manufacturing ","Thousands of dollars",10263,10354,10684,11100,8121,8411,8698,9577,10029,10527,9793,9245,8959,8646,9344,9714,10050,9667,10075,10811,11615,11744,13125,13397,13720,14161
