GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "02000","Alaska",8,SAGDP9N,1,"...","All industry total ","Millions of chained 2017 dollars",41071.0,40263.7,39783.1,38428.1,40014.4,41904.7,41235.0,42880.1,44406.8,47546.2,50126.7,49926.6,54951.9,53652.0,54045.5,57087.4,54627.6,53303.3,53681.1,53463.9,53550.9,52479.6,52325.3,50344.6,51021.8,50315.1,53006.3
 "02000","Alaska",8,SAGDP9N,2,"..."," Private industries ","Millions of chained 2017 dollars",31938.0,31225.7,30847.0,29476.7,30896.3,32435.1,31602.9,33169.4,34472.4,37418.6,39895.2,39622.7,44186.8,42887.1,42956.0,45718.8,43748.7,42503.5,43022.1,42574.0,42616.9,41416.8,41436.2,39896.6,40877.1,40178.2,42827.9
 "02000","Alaska",8,SAGDP9N,3,"11","  Agriculture, forestry, fishing and hunting ","Millions of chained 2017 dollars",523.9,421.3,454.2,522.9,494.6,453.9,507.1,437.9,489.1,513.2,449.2,544.3,522.1,608.5,691.4,609.0,606.3,555.0,527.4,450.4,439.4,435.1,455.1,394.6,363.6,408.7,702.1
 "02000","Alaska",8,SAGDP9N,4,"111-112","   Farms ","Millions of chained 2017 dollars",25.1,26.9,31.3,39.4,34.5,37.4,22.9,20.4,24.5,23.0,15.8,13.3,20.3,16.5,12.2,15.4,13.2,17.1,20.3,25.9,14.7,15.9,14.7,12.5,12.7,4.3,(NA)
 "02000","Alaska",8,SAGDP9N,5,"113-115","   Forestry, fishing, and related activities ","Millions of chained 2017 dollars",500.7,394.6,422.9,483.5,460.3,416.0,486.5,419.3,466.2,492.1,435.7,535.7,505.1,596.1,685.5,597.0,597.6,539.7,507.8,424.9,424.7,419.3,440.3,382.0,350.8,407.8,(NA)
 "02000","Alaska",8,SAGDP9N,6,"21","  Mining, quarrying, and oil and gas extraction ","Millions of chained 2017 dollars",10906.7,8214.2,7213.6,5720.9,5403.2,7238.5,5433.4,6251.3,6523.7,8440.7,9469.3,8755.3,11477.5,9632.7,9885.3,11350.2,9659.8,8649.4,8506.8,7893.2,8150.4,7179.0,7215.1,8173.9,6900.3,6013.8,7227.7
 "02000","Alaska",8,SAGDP9N,7,"211","   Oil and gas extraction ","Millions of chained 2017 dollars",8672.4,5872.7,5061.2,3449.1,3015.6,4828.1,3404.6,3924.6,4124.1,5083.5,5626.4,5244.6,7311.4,5582.4,5727.8,7043.8,5682.5,4801.9,5255.8,5381.9,5283.7,4384.2,4578.2,5580.5,4236.9,3553.8,(NA)
 "02000","Alaska",8,SAGDP9N,8,"212","   Mining (except oil and gas) ","Millions of chained 2017 dollars",1216.8,1229.4,1260.5,1075.6,734.6,622.5,724.5,914.6,870.3,1771.3,2250.5,1570.7,1620.1,1970.9,1991.3,1619.0,1662.2,1646.2,1318.5,1453.5,1799.2,1552.7,1371.9,1701.2,1649.5,1513.7,(NA)
 "02000","Alaska",8,SAGDP9N,9,"213","   Support activities for mining ","Millions of chained 2017 dollars",571.8,608.5,499.6,841.0,1276.4,951.1,864.3,927.5,960.5,1385.2,1523.2,1754.1,1728.1,1863.5,1953.3,1966.1,2025.5,2266.0,1819.4,1080.2,1067.6,1285.6,1307.1,1022.5,1029.3,1071.7,(NA)
 "02000","Alaska",8,SAGDP9N,10,"22","  Utilities ","Millions of chained 2017 dollars",580.3,559.1,642.3,640.3,532.6,535.9,526.0,563.6,543.3,568.0,569.2,619.6,614.7,684.1,778.7,809.4,798.6,763.2,744.9,797.2,791.7,781.5,781.7,890.4,848.9,760.2,783.1
 "02000","Alaska",8,SAGDP9N,11,"23","  Construction ","Millions of chained 2017 dollars",2691.8,2617.1,2586.0,2560.7,2672.1,2747.6,2924.3,2930.6,2920.5,2669.6,2639.2,2553.6,2638.0,2660.1,2534.4,2430.5,2382.2,2519.7,2708.7,2550.2,2445.0,2500.5,2559.4,2448.6,2382.5,2126.7,2241.9
 "02000","Alaska",8,SAGDP9N,12,"31-33","  Manufacturing ","Millions of chained 2017 dollars",1557.3,1969.6,1494.5,1321.4,1438.1,1450.7,1622.3,1725.0,1532.8,1609.9,1747.0,1671.3,1684.7,1203.7,955.8,918.0,1264.7,1500.2,1722.1,1597.3,1726.5,1261.6,1405.4,1322.6,1287.7,1261.8,1375.2
 "02000","Alaska",8,SAGDP9N,13,"321,327-339","   Durable goods manufacturing ","Millions of chained 2017 dollars",134.7,139.7,127.9,132.4,135.9,135.9,157.4,166.8,185.5,185.4,208.8,218.9,214.1,200.4,190.2,225.2,226.6,232.5,260.8,241.5,228.0,218.0,223.0,192.6,202.4,210.1,205.0
 "02000","Alaska",8,SAGDP9N,14,"321","    Wood product manufacturing ","Millions of chained 2017 dollars",34.1,40.7,27.3,22.8,23.1,13.1,10.3,10.7,12.2,15.3,22.9,27.5,23.8,16.2,11.7,45.0,40.4,63.9,77.6,58.2,43.6,34.3,39.7,38.2,27.2,28.1,(NA)
