GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "97000","Rocky Mountain",7,SAGDP7N,1,"...","All industry total ","Thousands of dollars",99955224,106386505,114099674,122521875,125940801,132378489,140754108,151111288,172108843,184426583,199915692,210957147,200486497,210918318,221087572,221704752,236414104,248422826,251439143,257311760,273910213,296479752,314895984,331297982,372551354,408362201
 "97000","Rocky Mountain",7,SAGDP7N,2,"..."," Private industries ","Thousands of dollars",90777886,97109633,104358175,112680002,115775753,121847477,130108489,140336644,160608723,172548394,188007333,198024053,187923373,198317281,207988125,208076681,222556334,233863690,235803796,241040600,256065891,278188330,295675099,310838760,351586406,384857879
 "97000","Rocky Mountain",7,SAGDP7N,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",3722370,4054412,4239513,4030787,4645000,3652330,4077718,5450982,5286235,4368297,5420719,5492899,3989524,5504899,7324532,6632530,7550338,7688335,7479013,6578656,(D),6510444,7294094,(D),7560971,9891784
 "97000","Rocky Mountain",7,SAGDP7N,4,"111-112","   Farms ","Thousands of dollars",3333653,3642924,3845916,3617107,4239904,3267549,3681670,5121301,4941226,3971046,5053442,5171011,3655857,5120749,6975357,6287978,7167534,7282718,7073747,6207041,5218213,6075689,6889657,6982670,7101000,9347290
 "97000","Rocky Mountain",7,SAGDP7N,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",388717,411487,393596,413680,405096,384781,396047,329680,345009,397251,367277,321889,333667,384150,349174,344552,382804,405617,405266,371615,(D),434755,404437,(D),459971,544494
 "97000","Rocky Mountain",7,SAGDP7N,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",2913115,2321835,2343685,3492321,3988121,3910640,6388305,8358833,15147787,18591969,19860221,27637295,18886227,20802044,22527169,17306070,19275710,22518926,11665444,9587315,14227885,16388912,13787679,8544202,18636491,25188728
 "97000","Rocky Mountain",7,SAGDP7N,7,"211","   Oil and gas extraction ","Thousands of dollars",1310904,474327,595297,1560642,(D),(D),(D),(D),(D),11718072,11332277,(D),9799009,10377184,10719392,8228546,10006836,12086512,4826670,4547685,7670301,9438525,6888530,1540194,10285612,15320161
 "97000","Rocky Mountain",7,SAGDP7N,8,"212","   Mining (except oil and gas) ","Thousands of dollars",1452397,1718242,1718953,1764173,1783915,1790477,2061123,2093538,3847454,4562753,5677379,6086923,7520213,8624445,9416956,6707505,6646223,6569812,4755870,4284923,4557207,3849673,4194369,5565101,6722000,7915377
 "97000","Rocky Mountain",7,SAGDP7N,9,"213","   Support activities for mining ","Thousands of dollars",149814,129265,29434,167506,(D),(D),(D),(D),(D),2311144,2850565,(D),1567005,1800414,2390820,2370019,2622651,3862601,2082904,754707,2000377,3100713,2704780,1438907,1628879,1953190
 "97000","Rocky Mountain",7,SAGDP7N,10,"22","  Utilities ","Thousands of dollars",2552997,2357231,2609409,2504466,(D),(D),2644128,2990718,2921611,3414475,3352281,3657191,3933612,4588141,4739535,4689960,5032518,5366483,5445759,5234176,5441947,5339397,6095619,(D),10206527,(D)
