GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "00000","United States *", ,SAGDP3N,1,"...","All industry total ","Thousands of dollars",577804000,603105000,628376000,662716000,668980000,718634000,756559000,821711000,881527000,945572000,982245000,997183000,968470000,1007265000,1043716000,1078077000,1126103000,1179622000,1216262000,1247378000,1304097000,1393774000,1460160000,863658000,1189181000,1682774000
 "00000","United States *", ,SAGDP3N,2,"..."," Private industries ","Thousands of dollars",591621000,615012000,640408000,674236000,681556000,733345000,772152000,838249000,898499000,963072000,1000931000,1017569000,990980000,1028051000,1066437000,1100597000,1150676000,1204799000,1240792000,1273291000,1329371000,1420612000,1487805000,909740000,1237979000,1742577000
 "00000","United States *", ,SAGDP3N,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",-1100000,-5547000,-13008000,-14467000,-14526000,-5069000,-8048000,-4849000,-14524000,-6474000,-2567000,-1584000,-1821000,-1539000,707000,1070000,1364000,3520000,1664000,-1144000,961000,-1198000,-9393000,-34396000,-13187000,1352000
 "00000","United States *", ,SAGDP3N,4,"111-112","   Farms ","Thousands of dollars",-1921000,-6321000,-13833000,-15334000,-15358000,-5870000,-8946000,-5766000,-15569000,-7618000,-3878000,-3196000,-3088000,-3001000,-920000,-542000,-381000,1828000,150000,-2652000,-707000,-3104000,-11338000,-34176000,-14377000,-1277000
 "00000","United States *", ,SAGDP3N,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",821000,775000,825000,867000,832000,801000,898000,917000,1045000,1145000,1311000,1612000,1266000,1462000,1627000,1612000,1745000,1691000,1514000,1508000,1669000,1906000,1944000,-219000,1190000,2630000
 "00000","United States *", ,SAGDP3N,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",12970000,12215000,12011000,14453000,14887000,14673000,17119000,20268000,26023000,29920000,33542000,42181000,29565000,32976000,37664000,40045000,41524000,45967000,39703000,37326000,39028000,44134000,44330000,36476000,47565000,63715000
 "00000","United States *", ,SAGDP3N,7,"211","   Oil and gas extraction ","Thousands of dollars",9234000,8517000,8273000,10538000,11123000,11129000,13258000,16100000,21126000,24548000,27601000,35678000,23618000,26267000,29804000,31790000,33067000,37416000,32377000,30412000,31625000,35884000,36149000,32898000,41037000,52299000
 "00000","United States *", ,SAGDP3N,8,"212","   Mining (except oil and gas) ","Thousands of dollars",3043000,2982000,3021000,3154000,3071000,2808000,3095000,3325000,3876000,4159000,4533000,4903000,4318000,5013000,5968000,5938000,6233000,6106000,4943000,4639000,5162000,6003000,5838000,4296000,6503000,8915000
 "00000","United States *", ,SAGDP3N,9,"213","   Support activities for mining ","Thousands of dollars",692000,716000,718000,761000,693000,736000,767000,842000,1020000,1213000,1408000,1601000,1630000,1697000,1893000,2316000,2224000,2446000,2384000,2274000,2241000,2247000,2344000,-718000,25000,2501000
 "00000","United States *", ,SAGDP3N,10,"22","  Utilities ","Thousands of dollars",31759000,32347000,33560000,35125000,27891000,36400000,38678000,41045000,43788000,47937000,51369000,53198000,54852000,56540000,57720000,58601000,58862000,58937000,58731000,60018000,61770000,64065000,66387000,66250000,69653000,76082000
 "00000","United States *", ,SAGDP3N,11,"23","  Construction ","Thousands of dollars",4243000,4768000,5222000,5593000,5656000,6059000,6296000,7172000,7962000,8227000,8253000,7792000,7303000,7184000,7193000,7452000,7905000,8387000,8935000,9518000,10115000,10709000,11501000,-53063000,-21687000,13804000
 "00000","United States *", ,SAGDP3N,12,"31-33","  Manufacturing ","Thousands of dollars",41145000,42426000,43812000,46926000,49060000,51540000,53507000,56050000,59314000,61250000,63867000,64952000,74774000,75675000,78285000,78639000,83401000,83449000,84825000,84360000,88247000,89978000,91834000,36941000,65153000,99553000
 "00000","United States *", ,SAGDP3N,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",15375000,16411000,17368000,18467000,19399000,20299000,20813000,21826000,22888000,23644000,24997000,25513000,25800000,24977000,25039000,25143000,28314000,28931000,29902000,28804000,30055000,31450000,33168000,-3566000,14206000,37501000
 "00000","United States *", ,SAGDP3N,14,"321","    Wood product manufacturing ","Thousands of dollars",551000,578000,601000,622000,539000,561000,574000,627000,686000,719000,729000,715000,706000,686000,667000,661000,684000,670000,697000,737000,771000,809000,854000,-1042000,51000,990000
 "00000","United States *", ,SAGDP3N,15,"327","    Nonmetallic mineral product manufacturing ","Thousands of dollars",867000,916000,958000,1006000,938000,990000,1019000,1085000,1159000,1227000,1308000,1325000,1368000,1326000,1302000,1290000,1294000,1378000,1430000,1496000,1560000,1624000,1706000,-179000,1070000,1948000
 "00000","United States *", ,SAGDP3N,16,"331","    Primary metal manufacturing ","Thousands of dollars",2008000,2055000,2066000,2107000,1807000,1865000,1866000,1944000,2006000,2049000,2199000,2300000,2421000,2384000,2368000,2351000,2343000,2351000,2448000,2493000,2551000,2600000,2762000,1207000,2108000,3112000
 "00000","United States *", ,SAGDP3N,17,"332","    Fabricated metal product manufacturing ","Thousands of dollars",1859000,1939000,2057000,2150000,1953000,2074000,2152000,2344000,2368000,2483000,2608000,2860000,2612000,2647000,2943000,2852000,3492000,3368000,3338000,3274000,3507000,3608000,3990000,-6139000,-2095000,4248000
 "00000","United States *", ,SAGDP3N,18,"333","    Machinery manufacturing ","Thousands of dollars",1979000,2169000,2330000,2511000,2458000,2518000,2543000,2666000,2804000,2913000,3098000,3144000,3315000,3307000,3352000,3369000,3404000,3377000,3503000,3577000,3678000,3773000,3991000,-2740000,829000,4557000
 "00000","United States *", ,SAGDP3N,19,"334","    Computer and electronic product manufacturing ","Thousands of dollars",3494000,3825000,4099000,4574000,5440000,5628000,5688000,5832000,6134000,6327000,6845000,6957000,7240000,7154000,7119000,7063000,7590000,8039000,8465000,8064000,8381000,8861000,9127000,5901000,8140000,10464000
 "00000","United States *", ,SAGDP3N,20,"335","    Electrical equipment, appliance, and component manufacturing ","Thousands of dollars",750000,772000,799000,860000,1011000,1054000,1079000,1043000,1208000,1112000,1121000,997000,823000,192000,-42000,273000,726000,819000,866000,927000,969000,1014000,1047000,-538000,340000,1192000
 "00000","United States *", ,SAGDP3N,21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing ","Thousands of dollars",1639000,1768000,1896000,1975000,2270000,2412000,2572000,2741000,2799000,2892000,2923000,2964000,2902000,2924000,2927000,2943000,3055000,3254000,3371000,3535000,3691000,3828000,4066000,2118000,2941000,4563000
 "00000","United States *", ,SAGDP3N,22,"3364-3466,3369","    Other transportation equipment manufacturing ","Thousands of dollars",1133000,1241000,1337000,1398000,1539000,1637000,1684000,1790000,1905000,2027000,2202000,2229000,2397000,2347000,2303000,2273000,2312000,2372000,2453000,2581000,2741000,3032000,3120000,1586000,2224000,3667000
 "00000","United States *", ,SAGDP3N,23,"337","    Furniture and related product manufacturing ","Thousands of dollars",254000,278000,300000,320000,298000,319000,329000,362000,397000,412000,421000,411000,408000,393000,382000,382000,384000,370000,384000,402000,418000,431000,457000,-1655000,-833000,520000
 "00000","United States *", ,SAGDP3N,24,"339","    Miscellaneous manufacturing ","Thousands of dollars",841000,869000,924000,943000,1147000,1239000,1307000,1391000,1422000,1483000,1543000,1611000,1607000,1616000,1718000,1686000,3030000,2933000,2949000,1718000,1790000,1869000,2049000,-2085000,-569000,2241000
 "00000","United States *", ,SAGDP3N,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",25769000,26014000,26445000,28459000,29661000,31241000,32694000,34223000,36426000,37605000,38870000,39439000,48974000,50698000,53246000,53496000,55087000,54518000,54922000,55556000,58192000,58529000,58666000,40508000,50947000,62052000
 "00000","United States *", ,SAGDP3N,26,"311-312","    Food and beverage and tobacco product manufacturing ","Thousands of dollars",15581000,15498000,15496000,17254000,17333000,18154000,18971000,19524000,21081000,21440000,21520000,21041000,29854000,31435000,30763000,31061000,31073000,30393000,30055000,30188000,30042000,29302000,28981000,22499000,26628000,29212000
 "00000","United States *", ,SAGDP3N,27,"313-314","    Textile mills and textile product mills ","Thousands of dollars",707000,730000,740000,730000,626000,636000,635000,643000,663000,657000,677000,670000,684000,649000,616000,598000,592000,586000,563000,576000,584000,588000,628000,-369000,214000,710000
 "00000","United States *", ,SAGDP3N,28,"315-316","    Apparel, leather, and allied product manufacturing ","Thousands of dollars",290000,304000,312000,322000,289000,292000,289000,303000,317000,316000,321000,316000,316000,304000,294000,285000,278000,276000,288000,293000,296000,297000,314000,-720000,-584000,352000
 "00000","United States *", ,SAGDP3N,29,"322","    Paper manufacturing ","Thousands of dollars",1673000,1719000,1711000,1736000,1558000,1614000,1640000,1671000,1709000,1750000,1820000,1805000,1861000,1809000,1760000,1735000,1726000,1641000,1714000,1711000,1823000,1857000,1966000,1021000,1770000,2226000
 "00000","United States *", ,SAGDP3N,30,"323","    Printing and related support activities ","Thousands of dollars",645000,684000,730000,780000,679000,709000,721000,781000,834000,844000,882000,873000,886000,842000,811000,785000,768000,725000,752000,978000,776000,788000,832000,-1695000,-1136000,937000
 "00000","United States *", ,SAGDP3N,31,"324","    Petroleum and coal products manufacturing ","Thousands of dollars",1650000,1669000,1687000,1748000,1627000,1717000,1814000,1973000,2143000,2302000,2532000,2803000,2869000,2847000,3050000,2872000,3392000,3492000,3630000,4240000,3995000,4082000,4252000,3844000,4331000,4859000
 "00000","United States *", ,SAGDP3N,32,"325","    Chemical manufacturing ","Thousands of dollars",3988000,4161000,4373000,4471000,6290000,6787000,7241000,7826000,8277000,8776000,9628000,10238000,11082000,11386000,14196000,14626000,15397000,15633000,16122000,15844000,18696000,19458000,19256000,16349000,18557000,21326000
 "00000","United States *", ,SAGDP3N,33,"326","    Plastics and rubber products manufacturing ","Thousands of dollars",1234000,1250000,1395000,1417000,1258000,1331000,1382000,1502000,1403000,1519000,1490000,1693000,1421000,1426000,1755000,1534000,1863000,1772000,1799000,1726000,1980000,2156000,2439000,-422000,1167000,2430000
 "00000","United States *", ,SAGDP3N,34,"42","  Wholesale trade ","Thousands of dollars",122980000,128113000,132532000,136240000,133584000,135427000,141308000,150922000,161864000,171462000,172454000,171815000,158034000,170197000,184914000,192366000,201831000,207579000,210014000,212666000,223367000,247436000,280685000,230678000,296495000,325445000
 "00000","United States *", ,SAGDP3N,35,"44-45","  Retail trade ","Thousands of dollars",106246000,112049000,119799000,126766000,133716000,136422000,144734000,155303000,168206000,178916000,180898000,178382000,165772000,178202000,187004000,194446000,204712000,213653000,216128000,222267000,232421000,242124000,255793000,217127000,278705000,332848000
 "00000","United States *", ,SAGDP3N,36,"48-49","  Transportation and warehousing ","Thousands of dollars",14974000,17762000,18777000,20492000,13550000,19351000,17590000,21843000,23172000,23147000,25631000,25980000,26393000,25348000,27270000,28219000,31187000,33469000,36365000,37196000,39309000,41849000,44694000,-8071000,3718000,46938000
 "00000","United States *", ,SAGDP3N,37,"481","   Air transportation ","Thousands of dollars",8812000,10946000,11700000,13174000,6945000,13167000,10996000,15220000,15569000,15020000,16807000,16580000,16814000,15580000,16609000,16981000,19304000,21081000,23555000,23917000,25242000,27062000,28585000,-5759000,-172000,29382000
 "00000","United States *", ,SAGDP3N,38,"482","   Rail transportation ","Thousands of dollars",-406000,-72000,-174000,-248000,-102000,-590000,-463000,-576000,-686000,-522000,-325000,-332000,-748000,-1192000,-542000,34000,60000,243000,213000,212000,-40000,-297000,98000,-1808000,-2590000,-570000
 "00000","United States *", ,SAGDP3N,39,"483","   Water transportation ","Thousands of dollars",629000,703000,784000,757000,410000,181000,289000,-226000,149000,43000,205000,491000,267000,512000,557000,236000,689000,807000,858000,780000,985000,1083000,1203000,715000,609000,1250000
 "00000","United States *", ,SAGDP3N,40,"484","   Truck transportation ","Thousands of dollars",2087000,2141000,2203000,2302000,2223000,2366000,2435000,2715000,3194000,3450000,3487000,3487000,3609000,3714000,3849000,4017000,3965000,4025000,4125000,4283000,4500000,4765000,4944000,-4082000,1246000,5636000
 "00000","United States *", ,SAGDP3N,41,"485","   Transit and ground passenger transportation ","Thousands of dollars",739000,793000,863000,917000,894000,897000,908000,918000,963000,983000,1030000,1027000,1465000,1629000,1541000,1614000,1652000,1632000,1691000,1751000,1878000,2004000,2135000,521000,-1248000,2413000
 "00000","United States *", ,SAGDP3N,42,"486","   Pipeline transportation ","Thousands of dollars",968000,1009000,1089000,1167000,1024000,1092000,1154000,1388000,1492000,1561000,1725000,2017000,2153000,2295000,2462000,2531000,2666000,2799000,2908000,3031000,3333000,3640000,3865000,3909000,4030000,4319000
 "00000","United States *", ,SAGDP3N,43,"487-488,492","   Other transportation and support activities ","Thousands of dollars",1799000,1875000,1928000,2015000,1797000,1845000,1861000,1942000,1996000,2073000,2118000,2087000,2173000,2149000,2142000,2149000,2163000,2144000,2241000,2391000,2508000,2620000,2833000,-1626000,1078000,3269000
 "00000","United States *", ,SAGDP3N,44,"493","   Warehousing and storage ","Thousands of dollars",346000,367000,385000,409000,360000,391000,409000,462000,495000,540000,585000,622000,659000,661000,652000,658000,688000,739000,774000,830000,904000,972000,1031000,60000,765000,1238000
 "00000","United States *", ,SAGDP3N,45,"51","  Information ","Thousands of dollars",31040000,32968000,36147000,38886000,43311000,44128000,44817000,46507000,48432000,48568000,48014000,44613000,43919000,44341000,45050000,45265000,46771000,48892000,55166000,56129000,58569000,62251000,63336000,54167000,57589000,69834000
 "00000","United States *", ,SAGDP3N,46,"511","   Publishing industries (except Internet) ","Thousands of dollars",1507000,1613000,1760000,1889000,2616000,2744000,2898000,3049000,3172000,3304000,3477000,3538000,3717000,3728000,3748000,3688000,3723000,5268000,5412000,5662000,5989000,6284000,6719000,3667000,5476000,7963000
 "00000","United States *", ,SAGDP3N,47,"512","   Motion picture and sound recording industries ","Thousands of dollars",1668000,1932000,2189000,2257000,4249000,4522000,4800000,5090000,5461000,5812000,6256000,5939000,6225000,6325000,6312000,6490000,6627000,6275000,6422000,6687000,6360000,6257000,6299000,3830000,2114000,5166000
 "00000","United States *", ,SAGDP3N,48,"515,517","   Broadcasting (except Internet) and telecommunications ","Thousands of dollars",27195000,28668000,31228000,33558000,34975000,35387000,35542000,36708000,38028000,37533000,36220000,33231000,31981000,32097000,32526000,32514000,33401000,33887000,39469000,39440000,41093000,43684000,43674000,42358000,43596000,48919000
 "00000","United States *", ,SAGDP3N,49,"518-519","   Data processing, hosting, and other information services ","Thousands of dollars",671000,755000,970000,1183000,1471000,1474000,1578000,1660000,1771000,1918000,2062000,1905000,1995000,2190000,2463000,2572000,3020000,3463000,3863000,4340000,5126000,6026000,6642000,4312000,6403000,7785000
 "00000","United States *", ,SAGDP3N,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",144523000,147879000,154386000,161272000,168452000,182402000,192572000,206150000,218878000,237030000,249372000,259664000,269994000,270885000,274711000,277708000,286412000,306820000,320792000,334718000,340320000,369351000,377174000,368318000,380875000,424509000
 "00000","United States *", ,SAGDP3N,51,"52","   Finance and insurance ","Thousands of dollars",27011000,27846000,29289000,30160000,28489000,30635000,32618000,36131000,38586000,40073000,42215000,43512000,43609000,43890000,44998000,45179000,47381000,56258000,61764000,64794000,56331000,73260000,62444000,67692000,63505000,73460000
 "00000","United States *", ,SAGDP3N,52,"521-522","    Monetary Authorities- central bank, credit intermediation, and related services ","Thousands of dollars",7915000,8656000,9316000,9888000,9544000,10345000,10957000,12183000,13152000,13908000,14761000,15037000,15692000,15434000,15587000,15647000,16195000,16071000,17239000,18361000,19425000,20188000,21200000,19482000,21100000,24053000
 "00000","United States *", ,SAGDP3N,53,"523","    Securities, commodity contracts, and other financial investments and related activities ","Thousands of dollars",3325000,3781000,4066000,4368000,3992000,4009000,3905000,4106000,4608000,4503000,5080000,5454000,5026000,5260000,5109000,4830000,4865000,4953000,5070000,5345000,5584000,5802000,6200000,3194000,6324000,7428000
 "00000","United States *", ,SAGDP3N,54,"524","    Insurance carriers and related activities ","Thousands of dollars",14227000,13702000,14074000,13936000,14118000,15413000,17049000,19256000,20154000,20894000,21462000,22115000,21999000,22355000,23490000,23892000,25567000,34501000,38759000,40360000,30583000,46545000,34285000,44741000,35502000,41276000
 "00000","United States *", ,SAGDP3N,55,"525","    Funds, trusts, and other financial vehicles ","Thousands of dollars",1545000,1707000,1834000,1968000,835000,868000,707000,587000,672000,769000,912000,905000,892000,841000,812000,809000,753000,733000,697000,727000,739000,724000,759000,275000,579000,703000
 "00000","United States *", ,SAGDP3N,56,"53","   Real estate and rental and leasing ","Thousands of dollars",117513000,120033000,125097000,131111000,139963000,151767000,159954000,170019000,180292000,196957000,207157000,216153000,226385000,226995000,229712000,232529000,239031000,250562000,259027000,269924000,283989000,296091000,314730000,300626000,317370000,351048000
 "00000","United States *", ,SAGDP3N,57,"531","    Real estate ","Thousands of dollars",110188000,111940000,115903000,120854000,129834000,141545000,149247000,158789000,167934000,183245000,192554000,201555000,212532000,212736000,214559000,216089000,221873000,232219000,240304000,250285000,262953000,273428000,290802000,280510000,293993000,324154000
 "00000","United States *", ,SAGDP3N,58,"532-533","    Rental and leasing services and lessors of nonfinancial intangible assets ","Thousands of dollars",7325000,8093000,9193000,10258000,10129000,10222000,10707000,11230000,12358000,13712000,14602000,14598000,13853000,14259000,15153000,16440000,17158000,18344000,18723000,19639000,21036000,22663000,23928000,20115000,23376000,26895000
 "00000","United States *", ,SAGDP3N,59,"54,55,56","  Professional and business services ","Thousands of dollars",20874000,23638000,25958000,27061000,27319000,30152000,36959000,43948000,52703000,52735000,51967000,48708000,40104000,41680000,43644000,46413000,50194000,52820000,55469000,58269000,61156000,64657000,68459000,-22455000,41519000,87263000
 "00000","United States *", ,SAGDP3N,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",10270000,12219000,13604000,14483000,15613000,17914000,24364000,29891000,37644000,36784000,35012000,30103000,22518000,23624000,25112000,27212000,30377000,32599000,34799000,36663000,38116000,40474000,42766000,-20624000,25009000,56447000
 "00000","United States *", ,SAGDP3N,61,"5411","    Legal services ","Thousands of dollars",3577000,4678000,5065000,5102000,5723000,8008000,14282000,18974000,25872000,24296000,21355000,15886000,8164000,8581000,9493000,10846000,13036000,14007000,15675000,16452000,16636000,17384000,17959000,6448000,20472000,25991000
 "00000","United States *", ,SAGDP3N,62,"5415","    Computer systems design and related services ","Thousands of dollars",1810000,2189000,2662000,3153000,2995000,2705000,2613000,2760000,2921000,3171000,3538000,3728000,3651000,3971000,4335000,4695000,5052000,5694000,5949000,6261000,6687000,7322000,7961000,-2462000,4727000,9970000
