GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "06000","California",8,SAGDP6N,1,"...","All industry total ","Thousands of dollars",70407340,73616792,78033387,83624781,86865857,92984641,94891272,102519170,108478397,119340947,124480170,132426409,129062746,132269081,140393682,137492503,147158326,156627748,166553168,167061007,173541606,189439976,213596232,206827687,229724161,252965476
 "06000","California",8,SAGDP6N,2,"..."," Private industries ","Thousands of dollars",70402509,73611921,78027977,83619186,86860328,92978780,94885171,102512066,108471054,119331821,124470566,132416608,129053308,132258789,140383100,137481983,147146560,156615530,166541518,167048157,173524588,189422354,213575757,206807502,229703548,252941984
 "06000","California",8,SAGDP6N,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",505351,474027,550553,528247,537302,516173,588976,609440,613521,695113,777470,907220,869285,939741,1041073,1058625,1133419,1247862,1212164,1172391,1298692,1372451,1438415,1475020,1642506,1922522
 "06000","California",8,SAGDP6N,4,"111-112","   Farms ","Thousands of dollars",375889,346429,415673,395747,406887,380256,443887,460716,458124,508834,560626,604051,616076,666008,742671,769862,808987,936305,885384,817393,877257,871238,912133,964971,1006273,1118413
 "06000","California",8,SAGDP6N,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",129462,127598,134880,132501,130415,135917,145089,148724,155396,186279,216844,303169,253210,273733,298402,288763,324432,311557,326781,354997,421435,501213,526282,510048,636232,804109
 "06000","California",8,SAGDP6N,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",477078,455794,404683,429369,468605,544870,606705,835818,1007559,1266000,1525319,2015161,1651178,1771916,1622355,1784664,1781772,2314321,2324216,2169848,1455985,1473029,1425433,1229728,1400457,1617275
 "06000","California",8,SAGDP6N,7,"211","   Oil and gas extraction ","Thousands of dollars",383627,359810,312379,334750,381826,463121,524726,750828,915427,1160276,1401157,1857433,1499215,1617893,1450706,1595135,1567668,2071446,2114745,1971933,1231792,1233642,1176142,974828,1131429,1331438
 "06000","California",8,SAGDP6N,8,"212","   Mining (except oil and gas) ","Thousands of dollars",50619,51434,53661,53916,52149,49833,52471,53978,57497,61835,69905,81108,76239,79113,93053,103336,124989,143747,123983,111149,132620,158704,162031,159156,174798,191681
 "06000","California",8,SAGDP6N,9,"213","   Support activities for mining ","Thousands of dollars",42832,44550,38642,40703,34631,31916,29507,31013,34636,43890,54257,76620,75724,74910,78596,86192,89115,99128,85489,86766,91572,80683,87259,95745,94230,94156
 "06000","California",8,SAGDP6N,10,"22","  Utilities ","Thousands of dollars",3170938,3310221,3390543,3569462,3735198,4146865,4288787,4607959,4808679,5370798,6316824,6742676,6976039,6968701,7086305,6881331,6942960,6812092,7115769,7503731,8050004,8135097,8467488,8764157,8913025,9943393
 "06000","California",8,SAGDP6N,11,"23","  Construction ","Thousands of dollars",428569,487873,541013,621759,682409,756860,776348,926990,945861,959693,980628,991228,964780,871663,872239,904002,981104,1042055,1147558,1198775,1181454,1358976,1516688,1642579,1799602,1900580
 "06000","California",8,SAGDP6N,12,"31-33","  Manufacturing ","Thousands of dollars",4254931,4458762,4653618,5307263,5266938,5632980,5707836,6176589,6487413,6916731,7317393,8346823,9106154,8671770,8962249,8887838,9662702,10038766,10635428,10558228,10930119,11402756,12092701,12882750,13367478,13917506
 "06000","California",8,SAGDP6N,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",1626868,1773184,1935187,2200979,2292941,2367087,2371275,2521181,2443450,2631876,2962909,3468724,3581673,3467774,3437111,3258792,3753137,4065360,4268571,4172012,4374780,4685794,5099279,5628960,6062369,6450763
 "06000","California",8,SAGDP6N,14,"321","    Wood product manufacturing ","Thousands of dollars",36490,38370,39480,40505,35508,37710,38173,42165,39845,41727,44365,49358,46689,40733,37957,35488,37458,37016,39158,44020,44683,48916,55004,58200,61508,67577
 "06000","California",8,SAGDP6N,15,"327","    Nonmetallic mineral product manufacturing ","Thousands of dollars",61049,65844,68282,72259,68187,75559,77110,86647,84816,90036,99836,112975,113282,100592,97367,93100,93748,101378,107185,114584,114422,124293,135485,142221,144387,156912
 "06000","California",8,SAGDP6N,16,"331","    Primary metal manufacturing ","Thousands of dollars",81997,84321,83515,87129,72180,79435,77964,83161,77364,83051,93372,120912,126102,114468,116741,104426,102270,101083,107601,112374,110362,114644,126636,131031,139032,136884
 "06000","California",8,SAGDP6N,17,"332","    Fabricated metal product manufacturing ","Thousands of dollars",148175,157447,157194,163589,153863,157826,155103,177862,163255,174763,199727,258702,244435,229379,242490,224096,255613,258676,271940,277048,288491,302696,328501,331734,325016,355314
 "06000","California",8,SAGDP6N,18,"333","    Machinery manufacturing ","Thousands of dollars",136990,157484,174801,216993,192533,191958,192203,189693,175683,189317,214923,246288,254369,244340,247259,229378,238194,241694,257961,293148,304789,313014,349060,382699,408487,422990
 "06000","California",8,SAGDP6N,19,"334","    Computer and electronic product manufacturing ","Thousands of dollars",800261,869000,1001964,1190634,1288130,1309617,1313368,1373988,1388429,1495558,1683525,1906333,1996201,1989329,1969774,1896592,2094716,2365496,2476464,2504163,2623375,2823852,3025103,3395832,3688147,3889270
 "06000","California",8,SAGDP6N,20,"335","    Electrical equipment, appliance, and component manufacturing ","Thousands of dollars",43324,47310,50385,57868,65391,66431,61807,65394,57820,59440,67866,81861,87815,84071,82309,76005,75804,77324,84673,93775,95804,106468,118067,109827,117169,134436
 "06000","California",8,SAGDP6N,21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing ","Thousands of dollars",49531,54258,53989,55155,61303,69246,69324,78127,71411,77379,84364,122380,127262,115382,78129,69063,73448,93584,108927,131845,157669,181293,203061,294709,339737,366446
 "06000","California",8,SAGDP6N,22,"3364-3466,3369","    Other transportation equipment manufacturing ","Thousands of dollars",156787,173583,174446,174560,180435,196129,192459,210549,196126,212153,236564,286578,310592,285531,287307,262760,263524,277264,311196,328591,355625,373987,407808,439466,466196,517698
 "06000","California",8,SAGDP6N,23,"337","    Furniture and related product manufacturing ","Thousands of dollars",18648,21565,23022,24767,24988,27190,26557,32223,29248,30628,34207,37948,35398,30257,29675,28518,29078,28713,31039,32631,32666,33777,37090,37872,39898,43900
 "06000","California",8,SAGDP6N,24,"339","    Miscellaneous manufacturing ","Thousands of dollars",93614,104001,108109,117520,150423,155986,167207,181372,159454,177824,204160,245388,239526,233692,248103,239366,489285,483134,472428,239834,246895,262854,313466,305369,332792,359336
 "06000","California",8,SAGDP6N,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",2628063,2685578,2718431,3106283,2973997,3265893,3336561,3655408,4043963,4284855,4354484,4878099,5524481,5203996,5525138,5629046,5909565,5973406,6366857,6386215,6555338,6716961,6993421,7253791,7305109,7466742
 "06000","California",8,SAGDP6N,26,"311-312","    Food and beverage and tobacco product manufacturing ","Thousands of dollars",1767167,1793450,1783042,2108632,1961085,2152692,2167467,2335187,2639988,2808252,2661604,2774589,3062453,3040052,3089195,3100014,3200807,3191818,3514065,3451237,3442037,3561252,3716811,3800316,3849205,3943968
 "06000","California",8,SAGDP6N,27,"313-314","    Textile mills and textile product mills ","Thousands of dollars",39694,42798,44402,45211,37065,40942,39306,43957,44153,46062,48300,57739,60381,53413,50553,46943,48907,47165,48103,47773,42668,50332,58216,63185,64095,70759
 "06000","California",8,SAGDP6N,28,"315-316","    Apparel, leather, and allied product manufacturing ","Thousands of dollars",35935,40574,45180,48360,48787,53445,53536,59406,56316,60998,73254,86966,84933,81873,74728,71974,70188,65597,68662,73351,69488,70667,77108,80275,86741,91284
 "06000","California",8,SAGDP6N,29,"322","    Paper manufacturing ","Thousands of dollars",86796,91629,88021,89045,75506,79821,78924,82840,78314,83596,90637,105234,104618,97153,95710,87431,86111,81960,90020,93702,94432,101633,113307,117373,124879,134609
 "06000","California",8,SAGDP6N,30,"323","    Printing and related support activities ","Thousands of dollars",54958,59701,61182,62900,56687,58132,55349,61220,55898,59314,67798,79986,78879,69586,64282,59436,57845,56414,59968,79311,61912,62894,69271,69189,73236,78372
 "06000","California",8,SAGDP6N,31,"324","    Petroleum and coal products manufacturing ","Thousands of dollars",256396,256255,248838,246568,222125,253336,255949,297109,323402,352843,432701,566098,590220,577285,594271,577551,561586,591895,564336,600742,562327,595410,642293,674416,646807,677711
 "06000","California",8,SAGDP6N,32,"325","    Chemical manufacturing ","Thousands of dollars",316495,326965,371978,427514,500063,551904,612290,695884,772422,794778,890817,1100448,1432521,1183846,1458704,1593159,1794038,1849837,1927722,1941800,2183948,2166519,2196272,2323995,2331528,2328746
 "06000","California",8,SAGDP6N,33,"326","    Plastics and rubber products manufacturing ","Thousands of dollars",70622,74205,75788,78053,72679,75621,73740,79805,73470,79012,89373,107038,110477,100788,97695,92538,90082,88721,93980,98299,98526,108254,120143,125041,128619,141294
 "06000","California",8,SAGDP6N,34,"42","  Wholesale trade ","Thousands of dollars",17001508,17728631,18691101,19959779,19543247,19746720,20042204,19745993,22313558,24974540,26061842,26090357,23207583,26160108,33321022,31619738,33829177,37149454,41095369,36871366,38607643,46261578,56541334,51636090,60870581,66876382
 "06000","California",8,SAGDP6N,35,"44-45","  Retail trade ","Thousands of dollars",15874276,16602437,18427115,20187611,21121494,22097139,22648681,25638112,26559546,30451350,29430083,28559308,26280535,28504694,28686566,29070568,32435964,33611786,33724082,33107355,34434997,35884881,40802582,38554687,45134332,52751944
 "06000","California",8,SAGDP6N,36,"48-49","  Transportation and warehousing ","Thousands of dollars",1952351,2289693,2373279,2595296,2355254,2589647,2583125,2879648,2867297,2847063,3072809,3236629,3285943,3065937,3175783,3141638,3450697,3776523,4170830,4507995,4769383,5167925,5681717,3594527,4779971,5960319
 "06000","California",8,SAGDP6N,37,"481","   Air transportation ","Thousands of dollars",1359475,1654729,1737946,1941035,1741541,1934235,1923919,2160636,2136303,2063686,2242951,2238132,2247515,2071813,2158470,2127406,2417302,2700334,3026243,3297065,3477742,3745023,4026926,1899183,2926550,4027127
 "06000","California",8,SAGDP6N,38,"482","   Rail transportation ","Thousands of dollars",23397,27211,29259,29480,29611,29731,28976,34950,33292,34358,44100,58435,58140,55902,59289,65621,66612,68326,73877,85759,88004,94489,94257,90602,95207,97900
 "06000","California",8,SAGDP6N,39,"483","   Water transportation ","Thousands of dollars",69788,65691,67270,67230,49195,48611,48080,46156,36026,34614,47966,58385,53006,50712,62348,54976,59983,66348,74275,83528,99519,99331,108481,100701,102540,110845
 "06000","California",8,SAGDP6N,40,"484","   Truck transportation ","Thousands of dollars",135961,138347,138628,144916,149568,161569,165276,192421,224796,243659,269070,292978,314472,306857,323346,346641,335807,352075,366001,386052,408625,444643,484933,517515,564214,596744
 "06000","California",8,SAGDP6N,41,"485","   Transit and ground passenger transportation ","Thousands of dollars",51551,56494,61530,67096,77034,79250,74413,70333,66368,67561,77872,86561,104885,102918,98302,99615,96845,90276,92311,133829,151661,205539,326995,307928,329471,333183
 "06000","California",8,SAGDP6N,42,"486","   Pipeline transportation ","Thousands of dollars",45832,53207,37167,33267,29005,45679,52627,66844,72679,88381,96681,158614,155758,146474,152542,139348,154237,166554,173575,117480,120332,127745,126852,119115,116692,133519
 "06000","California",8,SAGDP6N,43,"487-488,492","   Other transportation and support activities ","Thousands of dollars",226856,252037,257798,268368,242388,251590,250281,260471,255255,267245,237140,269549,274838,258776,251938,241855,248378,255035,277238,308750,320242,334769,374501,404425,471989,471580
 "06000","California",8,SAGDP6N,44,"493","   Warehousing and storage ","Thousands of dollars",39492,41976,43682,43904,36912,38981,39552,47838,42577,47559,57027,73975,77328,72485,69548,66176,71533,77576,87311,95532,103256,116385,138773,155059,173308,189421
 "06000","California",8,SAGDP6N,45,"51","  Information ","Thousands of dollars",1811359,1853319,2265932,2218234,3442482,3579877,3591330,3902895,3680030,3566690,3608753,3698745,3693369,3738515,3644543,3546690,3874998,3959446,4252273,4666695,5155390,5496152,5965803,6094854,6281023,6376742
 "06000","California",8,SAGDP6N,46,"511","   Publishing industries (except Internet) ","Thousands of dollars",93251,102728,118486,159254,263594,260969,262499,292954,264408,286327,331166,381692,406845,409782,417514,400768,415355,637232,752652,816124,924597,1011470,1192076,1258845,1300207,1463068
 "06000","California",8,SAGDP6N,47,"512","   Motion picture and sound recording industries ","Thousands of dollars",350781,356103,351263,348694,1420671,1585612,1613774,1713653,1653269,1727703,1824160,1979023,2076044,2056362,1935946,1851851,1776934,1596933,1660743,1775857,1813766,1810630,1957630,1985498,2033115,2153773
 "06000","California",8,SAGDP6N,48,"515,517","   Broadcasting (except Internet) and telecommunications ","Thousands of dollars",1340028,1357556,1731503,1605804,1613905,1598477,1566082,1707678,1568571,1334460,1224229,1080485,927559,932125,896185,866721,892725,849341,890324,922990,949239,919589,971667,936926,935143,821975
 "06000","California",8,SAGDP6N,49,"518-519","   Data processing, hosting, and other information services ","Thousands of dollars",27299,36933,64680,104482,144313,134820,148975,188610,193781,218201,229198,257545,282920,340247,394897,427351,789984,875939,948555,1151725,1467787,1754463,1844430,1913585,2012558,1937927
 "06000","California",8,SAGDP6N,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",16721333,17398447,17773505,18476070,19225702,22335059,22968284,25069178,25691691,27793777,30511080,35844064,36749100,35331209,35505745,34907360,36041059,38087046,40021267,43427487,44473430,48193542,51761080,55346991,56499610,59668959
 "06000","California",8,SAGDP6N,51,"52","   Finance and insurance ","Thousands of dollars",2460718,2482334,2517827,2619250,2794215,3169630,3511790,3963322,4243012,4269477,4322835,4497101,4432653,4381106,4531017,4732631,4980788,5732321,6277917,6690077,5490563,7174360,6283238,8052998,7340025,7615998
 "06000","California",8,SAGDP6N,52,"521-522","    Monetary Authorities- central bank, credit intermediation, and related services ","Thousands of dollars",564381,657269,671511,707525,798959,943342,1010543,1131081,1172185,1212243,1316156,1422480,1435468,1372879,1352684,1425929,1435208,1437910,1527754,1705808,1748822,1823926,2001533,2116931,2422659,2204418
 "06000","California",8,SAGDP6N,53,"523","    Securities, commodity contracts, and other financial investments and related activities ","Thousands of dollars",133180,157209,176499,203444,225205,220512,205465,211856,396322,381005,402011,405979,373837,409345,394709,415910,452963,509336,550610,596811,601782,613520,682084,720308,917253,960870
 "06000","California",8,SAGDP6N,54,"524","    Insurance carriers and related activities ","Thousands of dollars",1677319,1570002,1575876,1589798,1740627,1973817,2260328,2583826,2632552,2614491,2572410,2632832,2563868,2562548,2771895,2884915,3070618,3744491,4165285,4337715,3070466,4661465,3511373,5117891,3909528,4353480
