GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "18000","Indiana",3,SAGDP7N,1,"...","All industry total ","Thousands of dollars",62498162,69718134,71163201,75464715,75017378,79997336,87189944,94492479,95347407,100623928,112416294,113474605,110060470,125522882,128652761,129200848,137734611,145826197,143143532,147566045,153591067,162942628,165600313,165797476,188549040,210898404
 "18000","Indiana",3,SAGDP7N,2,"..."," Private industries ","Thousands of dollars",59281347,66377868,67811174,72046240,71636667,76595255,83756833,90930159,91552128,92884317,108063514,108745805,105202721,120687024,123792810,124092656,132537596,138854438,135862817,140041018,145304616,154113118,156583135,156066552,178518491,199775126
 "18000","Indiana",3,SAGDP7N,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",2391708,2016716,1716478,2195606,2376544,1669917,2390173,3159175,2374386,2322954,2748349,3612504,2654165,2852671,4177293,3536533,6718597,4436617,3076447,3406923,3242944,3378749,2943571,(D),6512483,(D)
 "18000","Indiana",3,SAGDP7N,4,"111-112","   Farms ","Thousands of dollars",1958544,1517500,1246023,1627717,1772837,1141223,1979672,2962061,2137718,2012943,2495190,3352689,2457318,2576209,3965268,3336773,6479453,4165165,2726144,3085740,2934415,3110409,2631428,4086921,6245512,7674014
 "18000","Indiana",3,SAGDP7N,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",433163,499216,470455,567889,603708,528694,410501,197114,236668,310011,253159,259815,196848,276462,212026,199760,239144,271452,350303,321183,308529,268340,312142,(D),266971,(D)
 "18000","Indiana",3,SAGDP7N,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",189641,284092,300454,193752,371842,359347,391967,341624,426489,500205,617401,675073,828892,955206,1074953,1028765,1037195,829533,635978,607747,768900,655576,483063,(D),728630,(D)
 "18000","Indiana",3,SAGDP7N,7,"211","   Oil and gas extraction ","Thousands of dollars",249,-2321,-2191,-433,-1908,1089,2390,7540,15646,19260,24285,46138,26642,23776,31444,32500,39348,31674,133,1033,14139,12464,5193,(D),11444,(D)
 "18000","Indiana",3,SAGDP7N,8,"212","   Mining (except oil and gas) ","Thousands of dollars",189244,286055,302642,192692,368330,353115,385954,329955,406374,477074,588464,620060,797134,924511,1032879,984705,976246,760426,613917,594708,722523,611241,445930,486664,674602,1139950
 "18000","Indiana",3,SAGDP7N,9,"213","   Support activities for mining ","Thousands of dollars",148,357,2,1494,5420,5142,3623,4129,4470,3871,4651,8875,5116,6919,10630,11561,21601,37433,21927,12006,32238,31870,31940,(D),42584,(D)
 "18000","Indiana",3,SAGDP7N,10,"22","  Utilities ","Thousands of dollars",2379061,2150410,2420575,2181886,2070200,1887061,1926924,2176619,2060772,2413990,2412610,2494850,2917691,3430507,3631159,3677407,3798134,4016492,3814495,3913478,3862037,3733207,3923757,3843652,4955525,5416073
 "18000","Indiana",3,SAGDP7N,11,"23","  Construction ","Thousands of dollars",2256109,2586503,2585598,2655538,2466639,2333211,2717044,3196424,3546623,3461227,3658901,2879834,2619659,2167021,2545660,3385255,3637143,3849030,4187345,4966483,5826129,6293059,6897344,8181662,8060069,8177585
